#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
sfjan;Street Fighter (Japan, pneumatic buttons);mame;sf;1987;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),pedal,joystick (8-way),pedal;good;1;raster;sf;;;;;;;
sf;Street Fighter (US, set 1);mame;;1987;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;;;;6;;;;
sfj;Street Fighter (Japan) (protected);mame;sf;1987;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf;;;6;;;;
sfjbl;Street Fighter (Japan, bootleg);mame;sf;1987;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf;;;6;;;;
sfan;Street Fighter (World, pneumatic buttons);mame;sf;1987;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),pedal,joystick (8-way),pedal;good;1;raster;sf;;;;;;;
sfp;Street Fighter (prototype);mame;sf;1987;Capcom;Fighter / Versus;1P;0;joystick (8-way),pedal,joystick (8-way),pedal;good;1;raster;sf;;;;;;;
sfua;Street Fighter (US, set 2) (protected);mame;sf;1987;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf;;;6;;;;
sfw;Street Fighter (World) (protected);mame;sf;1987;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf;;;6;;;;
strideruc;Strider (USA, B-Board 90629B-3, buggy Street Fighter II conversion);mame;strider;1989;bootleg (Capcom);Platform / Fighter Scrolling;2P alt;0;joystick (8-way),joystick (8-way);good;1;raster;strider;;;3;;;;
tsf2010;Street Fighter 2010 - The Final Fight (handheld);mame;;1990;Tiger Electronics (licensed from Capcom);;1;0;joystick (8-way);good;1;svg;;;;3;;;;
sf2ef;Street Fighter II: The World Warrior (World 910411);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2;Street Fighter II: The World Warrior (World 910522);mame;;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;;;;6;;;;
sf2qp2;Street Fighter II: The World Warrior (Quicken, bootleg);mame;sf2;1991;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2thndr;Street Fighter II: The World Warrior (Thunder Edition, bootleg, set 1);mame;sf2;1991;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ed;Street Fighter II: The World Warrior (World 910318);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ee;Street Fighter II: The World Warrior (World 910228);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2jf;Street Fighter II: The World Warrior (Japan 910411);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2jh;Street Fighter II: The World Warrior (Japan 910522);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ja;Street Fighter II: The World Warrior (Japan 910214);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2jc;Street Fighter II: The World Warrior (Japan 910306);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2jl;Street Fighter II: The World Warrior (Japan 920312);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2qp1;Street Fighter II: The World Warrior (Quicken Pt-I, bootleg);mame;sf2;1991;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2j;Street Fighter II: The World Warrior (Japan 911210, CPS-B-13);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2j17;Street Fighter II: The World Warrior (Japan 911210, CPS-B-17);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ug;Street Fighter II: The World Warrior (USA 910522, Rev. G);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2uh;Street Fighter II: The World Warrior (USA 910522, Rev. H);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ud;Street Fighter II: The World Warrior (USA 910318);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2uf;Street Fighter II: The World Warrior (USA 910411);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2um;Street Fighter II: The World Warrior (USA 920312);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2em;Street Fighter II: The World Warrior (World 910129);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ui;Street Fighter II: The World Warrior (USA 910522, Rev. I);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2uk;Street Fighter II: The World Warrior (USA 911101);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ub;Street Fighter II: The World Warrior (USA 910214);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2eb;Street Fighter II: The World Warrior (World 910214);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2thndr2;Street Fighter II: The World Warrior (Thunder Edition, bootleg, set 2);mame;sf2;1991;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ua;Street Fighter II: The World Warrior (USA 910206);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ue;Street Fighter II: The World Warrior (USA 910228);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2uc;Street Fighter II: The World Warrior (USA 910306);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2en;Street Fighter II: The World Warrior (World 910204, conversion);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ea;Street Fighter II: The World Warrior (World 910204);mame;sf2;1991;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2dkot2;Street Fighter II': Champion Edition (Double K.O. Turbo II, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2dongb;Street Fighter II': Champion Edition (Dongfang Bubai protection, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2acca;Street Fighter II': Champion Edition (Accelerator!, bootleg, set 2);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ceds6;Street Fighter II': Champion Edition (Dstreet-6, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2cejb;Street Fighter II': Champion Edition (Japan 920513);mame;sf2ce;1992;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ceja;Street Fighter II': Champion Edition (Japan 920322);mame;sf2ce;1992;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2bhh;Street Fighter II': Champion Edition (Hung Hsi, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2rb;Street Fighter II': Champion Edition (Rainbow, bootleg, set 1);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2rb2;Street Fighter II': Champion Edition (Rainbow, bootleg, set 2);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2rb3;Street Fighter II': Champion Edition (Rainbow, bootleg, set 3);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2hfj;Street Fighter II' Turbo: Hyper Fighting (Japan 921209);mame;sf2hf;1992;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2hf;;;6;;;;
sf2acc;Street Fighter II': Champion Edition (Accelerator!, bootleg, set 1);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2accp2;Street Fighter II': Champion Edition (Accelerator Pt.II, bootleg);mame;sf2ce;1992;bootleg (Testron);Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2cebltw;Street Fighter II': Champion Edition ('Taiwan' bootleg with PAL);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2m7;Street Fighter II': Champion Edition (M7, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2m6;Street Fighter II': Champion Edition (M6, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2m5;Street Fighter II': Champion Edition (M5, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2m8;Street Fighter II': Champion Edition (M8, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2cems6b;Street Fighter II': Champion Edition (Mstreet-6, bootleg, set 2);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2cems6a;Street Fighter II': Champion Edition (Mstreet-6, bootleg, set 1);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2cems6c;Street Fighter II': Champion Edition (Mstreet-6, bootleg, set 3);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2amf3;Street Fighter II': Champion Edition (L735 Test Rom, bootleg, set 2);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2amf2;Street Fighter II': Champion Edition (L735 Test Rom, bootleg, set 1);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2cejc;Street Fighter II': Champion Edition (Japan 920803);mame;sf2ce;1992;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2m10;Street Fighter II': Champion Edition (M10, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2m4;Street Fighter II': Champion Edition (M4, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2m3;Street Fighter II': Champion Edition (M3, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2m2;Street Fighter II': Champion Edition (M2, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ebbl3;Street Fighter II: The World Warrior (TAB Austria, bootleg, set 4);mame;sf2;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ebbl2;Street Fighter II: The World Warrior (TAB Austria, bootleg, set 3);mame;sf2;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2level;Street Fighter II': Champion Edition (bootleg with level selection);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2koryu;Street Fighter II': Champion Edition (Xiang Long, Chinese bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2yyc;Street Fighter II': Champion Edition (YYC, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ceblp;Street Fighter II': Champion Edition (protected bootleg on non-dash board);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2rk;Street Fighter II: The World Warrior (RK, bootleg);mame;sf2;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2mkot;Street Fighter II': Magic KO Turbo!! - Nightmare Crack;mame;sf2;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2ebbl;Street Fighter II: The World Warrior (TAB Austria, bootleg, set 1);mame;sf2;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2hfu;Street Fighter II': Hyper Fighting (USA 921209);mame;sf2hf;1992;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2hf;;;6;;;;
sf2hf;Street Fighter II': Hyper Fighting (World 921209);mame;;1992;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;;;;6;;;;
sf2ce;Street Fighter II': Champion Edition (World 920513);mame;;1992;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;;;;6;;;;
sf2ceupl;Street Fighter II': Champion Edition (UPL bootleg);mame;sf2ce;1992;bootleg (UPL);Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ceua;Street Fighter II': Champion Edition (USA 920313);mame;sf2ce;1992;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2red;Street Fighter II': Champion Edition (Red Wave, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2cet;Street Fighter II': Champion Edition (Taiwan 920313);mame;sf2ce;1992;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ceub;Street Fighter II': Champion Edition (USA 920513);mame;sf2ce;1992;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ceea;Street Fighter II': Champion Edition (World 920313);mame;sf2ce;1992;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2v004;Street Fighter II': Champion Edition (V004, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2ceuc;Street Fighter II': Champion Edition (USA 920803);mame;sf2ce;1992;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
sf2rules;Street Fighter II: The World Warrior (bootleg with rules screen);mame;sf2;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2;;;6;;;;
sf2b;Street Fighter II: The World Warrior (bootleg, set 1);mame;sf2;1992;bootleg (Playmark);Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2;;;6;;;;
sf2b2;Street Fighter II: The World Warrior (bootleg, set 2);mame;sf2;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2;;;6;;;;
sf2mdtb;Street Fighter II': Magic Delta Turbo (bootleg, set 3);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2ceb4;Street Fighter II': Champion Edition (Playmark bootleg, set 2);mame;sf2ce;1992;bootleg (Playmark);Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2ceb2;Street Fighter II': Champion Edition (bootleg, set 1);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2re;Street Fighter II': Champion Edition (RE, bootleg);mame;sf2;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2;;;6;;;;
sf2ceb5;Street Fighter II': Champion Edition (Playmark bootleg, set 3);mame;sf2ce;1992;bootleg (Playmark);Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2mdt;Street Fighter II': Magic Delta Turbo (bootleg, set 1);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2mdta;Street Fighter II': Magic Delta Turbo (bootleg, set 2);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2ceb3;Street Fighter II': Champion Edition (bootleg, set 2);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2ceb;Street Fighter II': Champion Edition (Playmark bootleg, set 1);mame;sf2ce;1992;bootleg (Playmark);Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2m1;Street Fighter II': Champion Edition (M1, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2m9;Street Fighter II': Champion Edition (M9, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);imperfect;1;raster;sf2ce;;;6;;;;
sf2stt;Street Fighter II: The World Warrior (TAB Austria, bootleg, set 2);mame;sf2;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);preliminary;1;raster;sf2;;;6;;;;
sf2amf;Street Fighter II': Champion Edition (Alpha Magic-F, bootleg);mame;sf2ce;1992;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);preliminary;1;raster;sf2ce;;;6;;;;
sf2redp2;Street Fighter II': Champion Edition (Red Wave PtII, bootleg);mame;sf2ce;1992?;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;sf2ce;;;6;;;;
ssf2tbj;Super Street Fighter II: The Tournament Battle (Japan 931005);mame;ssf2;1993;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2;;;6;;;;
ssf2tbj1;Super Street Fighter II: The Tournament Battle (Japan 930911);mame;ssf2;1993;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2;;;6;;;;
ssf2tba;Super Street Fighter II: The Tournament Battle (Asia 931005);mame;ssf2;1993;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2;;;6;;;;
ssf2tbh;Super Street Fighter II: The Tournament Battle (Hispanic 931005);mame;ssf2;1993;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2;;;6;;;;
ssf2tbd;Super Street Fighter II: The Tournament Battle (World 931119 Phoenix Edition) (bootleg);mame;ssf2;1993;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2;;;6;;;;
ssf2tb;Super Street Fighter II: The Tournament Battle (World 931119);mame;ssf2;1993;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2;;;6;;;;
ssf2tbu;Super Street Fighter II: The Tournament Battle (USA 930911);mame;ssf2;1993;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2;;;6;;;;
ssf2tbr1;Super Street Fighter II: The Tournament Battle (World 930911);mame;ssf2;1993;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2;;;6;;;;
ssf2;Super Street Fighter II: The New Challengers (World 931005);mame;;1993;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;;;;6;;;;
ssf2h;Super Street Fighter II: The New Challengers (Hispanic 930911);mame;ssf2;1993;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2;;;6;;;;
ssf2jr2;Super Street Fighter II: The New Challengers (Japan 930910);mame;ssf2;1993;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2;;;6;;;;
ssf2ar1;Super Street Fighter II: The New Challengers (Asia 930914);mame;ssf2;1993;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2;;;6;;;;
ssf2a;Super Street Fighter II: The New Challengers (Asia 931005);mame;ssf2;1993;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2;;;6;;;;
ssf2jr1;Super Street Fighter II: The New Challengers (Japan 930911);mame;ssf2;1993;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2;;;6;;;;
ssf2u;Super Street Fighter II: The New Challengers (USA 930911);mame;ssf2;1993;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2;;;6;;;;
ssf2r1;Super Street Fighter II: The New Challengers (World 930911);mame;ssf2;1993;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2;;;6;;;;
ssf2j;Super Street Fighter II: The New Challengers (Japan 931005);mame;ssf2;1993;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2;;;6;;;;
ssf2ud;Super Street Fighter II: The New Challengers (USA 930911 Phoenix Edition) (bootleg);mame;ssf2;1993;bootleg;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2;;;6;;;;
tsfight2;Street Fighter II (handheld);mame;;1993;Tiger Electronics (licensed from Capcom);;Non-arcade;0;joystick (8-way);good;1;svg;;;;3;;;;
sfight2b;Street Fighter II (rev.2);mame;sfight2;1993;Gottlieb;Electromechanical / Pinball;Pinball;0;;preliminary;1;lcd;sfight2;;mechanical;;;;;
sfight2a;Street Fighter II (rev.1);mame;sfight2;1993;Gottlieb;Electromechanical / Pinball;Pinball;0;;preliminary;1;lcd;sfight2;;mechanical;;;;;
sfight2;Street Fighter II;mame;;1993;Gottlieb;Electromechanical / Pinball;Pinball;0;;preliminary;1;lcd;;;mechanical;;;;;
ssf2ta;Super Street Fighter II Turbo (Asia 940223);mame;ssf2t;1994;Capcom;Fighter / Versus;2P sim;0;joystick (8-way),joystick (8-way);good;1;raster;ssf2t;;;6;;;;
